e, e_dot, e_int, stamp, 
1.5576470188554745, -0.020748982931447408, 0.3121565713411483, 3153977000000, 
1.5560033116293055, -0.0160884196584532, 0.31163201120077477, 3154011000000, 
1.5526127425353289, -0.01678092106715212, 0.31108420486800725, 3154079000000, 
1.549085381495386, -0.02305976711306501, 0.31051342904400137, 3154147000000, 
1.545424138665153, -0.02396201290058612, 0.3098081508463912, 3154215000000, 
1.5416316301474013, -0.024845837826615497, 0.30907607668719606, 3154283000000, 
1.5357353252133876, -0.03229604483921807, 0.3081860729350628, 3154385000000, 
1.5337149427276406, -0.026388958065869012, 0.30740545987256196, 3154419000000, 
1.5295824563586153, -0.020509562849240954, 0.3066021816199762, 3154487000000, 
1.525336210815899, -0.027929106372472184, 0.30590890732681036, 3154555000000, 
1.5231701868178842, -0.021374231802437176, 0.3052059235994932, 3154589000000, 
1.5165071375000765, -0.029430244386075, 0.30433423567559065, 3154691000000, 
1.5119293945565921, -0.03746930753764014, 0.30344044792497016, 3154759000000, 
1.507245492229162, -0.03087215090304814, 0.3023788016190554, 3154827000000, 
1.502458537776198, -0.031569522601313516, 0.30144222830413014, 3154895000000, 
1.4951296409855348, -0.0403861708120908, 0.3003222447327263, 3154997000000, 
1.4901274493972116, -0.04110362792995481, 0.299181041877263, 3155065000000, 
1.482459182919541, -0.04223486021997921, 0.29784775155348586, 3155167000000, 
1.4772402095634054, -0.04295746611268747, 0.29665512279201056, 3155235000000, 
1.4719373169988699, -0.035072886402237234, 0.29544244729878777, 3155303000000, 
1.4665517228837641, -0.03562828893213762, 0.2943819499630693, 3155371000000, 
1.4610946050889833, -0.03614237303295539, 0.29330557633144116, 3155439000000, 
1.4555795901848356, -0.03657377566309498, 0.29221506121050556, 3155507000000, 
1.4500056049176318, -0.036963333904505014, 0.29111198667943, 3155575000000, 
1.4443616041548324, -0.03739328676667745, 0.28999645328381995, 3155643000000, 
1.4386536690694984, -0.0378397861604444, 0.28886805854279746, 3155711000000, 
1.4328798504117486, -0.038272512476946, 0.2877263415757386, 3155779000000, 
1.4299700397669703, -0.028945431008426947, 0.28676690394988114, 3155813000000, 
1.4211472755292058, -0.03910858294180919, 0.285599811047195, 3155915000000, 
1.4121902674303939, -0.0592659077885882, 0.2842205055151047, 3156017000000, 
1.4091761855614637, -0.039903633225807, 0.28283424856807093, 3156051000000, 
1.403107340541452, -0.03027642296313952, 0.281631586235554, 3156119000000, 
1.393906024122138, -0.050900538131086005, 0.2804126366816702, 3156221000000, 
1.3877088106427287, -0.051328432995744556, 0.2789814783537546, 3156289000000, 
1.3845918696936486, -0.031047181428297915, 0.2777471136305677, 3156323000000, 
1.3751724357099264, -0.041787916442674135, 0.2764982077364202, 3156425000000, 
1.368839057760241, -0.05250937311135869, 0.27524022421092104, 3156493000000, 
1.362463809024164, -0.04236208895254112, 0.2737650201662888, 3156561000000, 
1.356048693204547, -0.04263454851897978, 0.2724901039992635, 3156629000000, 
1.3495969257196976, -0.04288961101488834, 0.2712072951965606, 3156697000000, 
1.3431103334294798, -0.04312786591689063, 0.2699170634902483, 3156765000000, 
1.3365899438103284, -0.043356606364564065, 0.2686198135306337, 3156833000000, 
1.3300384568606973, -0.043572921895941676, 0.26731591560670037, 3156901000000, 
1.3234581683177384, -0.043772584975299754, 0.26600577126591757, 3156969000000, 
1.313537786503615, -0.055002234523607495, 0.2644689607788034, 3157071000000, 
1.3068939758512543, -0.05521397488828036, 0.26292599537817385, 3157139000000, 
1.3002283897464886, -0.04436465585708834, 0.26137734347342384, 3157207000000, 
1.293543147284144, -0.04450276189036743, 0.2600443675254591, 3157275000000, 
1.286840456839066, -0.04462644302474228, 0.2587074662579799, 3157343000000, 
1.2801222838431867, -0.044736211469857956, 0.25736705919775976, 3157411000000, 
1.2733906347051749, -0.044832740446303365, 0.2560235583591618, 3157479000000, 
1.266647843753777, -0.04491480029803263, 0.2546773841534759, 3157547000000, 
1.2565177136676347, -0.05624307012513411, 0.25310374614177245, 3157649000000, 
1.2497566566014242, -0.056303957174509055, 0.2515281476015224, 3157717000000, 
1.2429921066016691, -0.045085356886551686, 0.24995109845804855, 3157785000000, 
1.236226112538597, -0.045101813542757586, 0.248598325049446, 3157853000000, 
1.232843348219733, -0.03382919460645395, 0.2474707711573333, 3157887000000, 
1.226079568778432, -0.033821812533882945, 0.24634326863578415, 3157955000000, 
1.2193202046994496, -0.04507714506761129, 0.2452162081131743, 3158023000000, 
1.2091939003992325, -0.056285561263998606, 0.2436395782584743, 3158125000000, 
1.2024552075694777, -0.056216657099906385, 0.24206462084454397, 3158193000000, 
1.199090377305989, -0.0336784103108112, 0.24071596568497994, 3158227000000, 
1.1890176434021476, -0.044791880557767026, 0.23937088188517427, 3158329000000, 
1.1823235192561936, -0.05588952683265166, 0.23802876933095535, 3158397000000, 
1.1756489993017825, -0.04456214700121697, 0.23646601079734156, 3158465000000, 
1.1689964684905636, -0.044423502552100036, 0.23513126580323598, 3158533000000, 
1.1623501835391736, -0.04432938587536276, 0.233799710088768, 3158601000000, 
1.1524118999935427, -0.05528189499006982, 0.23225057013488531, 3158703000000, 
1.149115228333573, -0.04411651735200195, 0.23092515412441927, 3158737000000, 
1.1425404868535545, -0.032904710466627275, 0.22960450767871135, 3158805000000, 
1.1359937925626975, -0.043738119236251816, 0.22850996718332167, 3158873000000, 
1.1294651701398455, -0.043584389045696614, 0.22719996330373982, 3158941000000, 
1.1194869631816429, -0.05502276460351544, 0.22566306172561243, 3159043000000, 
1.1161599476493553, -0.04435074163496718, 0.2243408053980562, 3159077000000, 
1.1095572133867146, -0.03309916598309407, 0.22301360828118086, 3159145000000, 
1.1029409981578104, -0.04406316497181632, 0.2219105439462587, 3159213000000, 
1.0963443169742177, -0.04404298804165633, 0.2205895019012495, 3159281000000, 
1.089750762749852, -0.04396745135986165, 0.219269071858792, 3159349000000, 
1.079890417717762, -0.05484633085485265, 0.21773236649612213, 3159451000000, 
1.073336418776632, -0.054714479910732784, 0.21619850661628306, 3159519000000, 
1.0667750270661687, -0.04371796883864428, 0.2146667909040375, 3159587000000, 
1.063499839749786, -0.03278859675615401, 0.21357408570617245, 3159621000000, 
1.053691455316994, -0.04361190583058209, 0.2122644214755299, 3159723000000, 
1.047165630215337, -0.054447365114829914, 0.21095712835214112, 3159791000000, 
1.0373985171883497, -0.05430979376214765, 0.20921704018137868, 3159893000000, 
1.0341480078780252, -0.0433920744577058, 0.20791414368544747, 3159927000000, 
1.0276569995061657, -0.03247172560728003, 0.20661356830483604, 3159995000000, 
1.0179450887030144, -0.05400973058336941, 0.20531667307248033, 3160097000000, 
1.0114868534371404, -0.05390048689675112, 0.203805929443088, 3160165000000, 
1.0050425023524527, -0.04300862116853876, 0.20229829629950716, 3160233000000, 
0.9986121841932839, -0.04291556414618832, 0.20100943599885845, 3160301000000, 
0.9921962020258288, -0.042821001088746424, 0.1997233925714377, 3160369000000, 
0.9857947680437706, -0.042724720498377534, 0.1984402102841922, 3160437000000, 
0.9762211877867268, -0.053250047463673233, 0.19694747719042174, 3160539000000, 
0.9730379346797653, -0.04252277788001783, 0.19567025936735086, 3160573000000, 
0.9666837350350037, -0.031791509172410436, 0.1943961905000997, 3160641000000, 
0.9603464550440951, -0.04230493211890063, 0.19333787498392427, 3160709000000, 
0.9508734290663293, -0.05270101989558129, 0.19186024127636186, 3160811000000, 
0.944580724701367, -0.052552434475760336, 0.19038670725411944, 3160879000000, 
0.9383068721253983, -0.041888523136436685, 0.1889174017262063, 3160947000000, 
0.9320523516779861, -0.04176124341126982, 0.1876626632336501, 3161015000000, 
0.9258178034447149, -0.04163022893561149, 0.18641180181653993, 3161083000000, 
0.919604107959995, -0.041494145726636754, 0.1851649508721797, 3161151000000, 
0.913412044446354, -0.04135252999453609, 0.18392226372340428, 3161219000000, 
0.9072425988445278, -0.041205030384890616, 0.18268391675005846, 3161287000000, 
0.9010962975841603, -0.04105248954064574, 0.1814500627250028, 3161355000000, 
0.8949739160133258, -0.040895609437340275, 0.18022085416280093, 3161423000000, 
0.888876352682468, -0.04073314967230771, 0.17899643775199695, 3161491000000, 
0.8828045234488835, -0.04056464188147424, 0.1777769861429785, 3161559000000, 
0.8767593978469639, -0.040389849451680414, 0.1765626849318877, 3161627000000, 
0.8707419941079652, -0.04020843113639446, 0.1753537276935875, 3161695000000, 
0.8647534163580674, -0.04001993829632178, 0.17415032055419977, 3161763000000, 
0.8587948090578092, -0.03982395016718635, 0.17295268130158944, 3161831000000, 
0.8528100937682015, -0.039811075299552856, 0.17175722127893855, 3161899000000, 
0.8497970695123773, -0.029992465151439756, 0.17076013148922586, 3161933000000, 
0.8437687638108053, -0.03013776652465383, 0.16975839513942562, 3162001000000, 
0.8347564230063871, -0.050135488353300804, 0.16855481708863798, 3162103000000, 
0.8317544830643193, -0.04004760248828676, 0.16735197799210078, 3162137000000, 
0.8257629539589615, -0.029978230158085317, 0.16615159066864452, 3162205000000, 
0.8197788927662156, -0.039918634327012294, 0.1651530886526331, 3162273000000, 
0.8138134261752676, -0.039831759278979494, 0.163957018193363, 3162341000000, 
0.8048931403501338, -0.0496191747202727, 0.1625656972861078, 3162443000000, 
0.7989654370945223, -0.04949329693581787, 0.16117813357466157, 3162511000000, 
0.7930515542209043, -0.039471953764098254, 0.15979400877770403, 3162579000000, 
0.7842087233521424, -0.04918904580793285, 0.15841504764450462, 3162681000000, 
0.7783325157877734, -0.049063461443769794, 0.157039519557388, 3162749000000, 
0.7695465539869033, -0.0488738978841304, 0.15547251954178792, 3162851000000, 
0.766625579947434, -0.03902311946779813, 0.15430030998147404, 3162885000000, 
0.7607957670969809, -0.029169289633074563, 0.1531311934020879, 3162953000000, 
0.7549823447571719, -0.038810783967540376, 0.15216024612010579, 3163021000000, 
0.7491857355828173, -0.03870010504721207, 0.15099758982913133, 3163089000000, 
0.7434062593898184, -0.038586951224511466, 0.1498382893153205, 3163157000000, 
0.7376281490215528, -0.038525288537548295, 0.1486813429329459, 3163225000000, 
0.7317377439952337, -0.03889505131528229, 0.14751814349377365, 3163293000000, 
0.7287871992262155, -0.02946983265112446, 0.1465435394828668, 3163327000000, 
0.719935166531483, -0.03934192487916895, 0.14536400731686214, 3163429000000, 
0.7140158288172981, -0.04923790136305802, 0.14418254630499977, 3163497000000, 
0.7080776629209727, -0.039525012035034335, 0.1428019105513169, 3163565000000, 
0.7021266224028234, -0.039630688048248874, 0.14161467427607294, 3163633000000, 
0.6961639702499244, -0.03971230890349453, 0.14042455037158139, 3163701000000, 
0.6901939305240051, -0.03977563959606097, 0.13923230154511684, 3163769000000, 
0.6842099358446513, -0.03984678135091032, 0.13803785577457203, 3163837000000, 
0.6782090865268007, -0.03994947999068151, 0.1368408635263638, 3163905000000, 
0.6721920794196293, -0.04005952141673985, 0.1356407401194054, 3163973000000, 
0.6661584088102539, -0.04016892572182259, 0.13443730498377893, 3164041000000, 
0.6601063591470716, -0.04028573424185907, 0.133230456491797, 3164109000000, 
0.6540355410134868, -0.04040955932255693, 0.13202002059805415, 3164177000000, 
0.647943045612574, -0.040544378448325404, 0.13080566305154215, 3164245000000, 
0.6418287482232942, -0.040689309300642185, 0.12958715565662365, 3164313000000, 
0.6357283413005346, -0.04071568104013138, 0.12836667567576018, 3164381000000, 
0.6296449582341677, -0.04061263329708834, 0.12714680318386642, 3164449000000, 
0.6235535156432478, -0.04058275219095594, 0.12592845434519667, 3164517000000, 
0.6174464957829461, -0.04066154150407194, 0.12470966464402408, 3164585000000, 
0.6143904067296093, -0.03054369637879491, 0.12369269454372021, 3164619000000, 
0.6082673950328392, -0.030597002500356203, 0.12267361983635963, 3164687000000, 
0.6021327953833078, -0.040858704487671815, 0.12165270647638375, 3164755000000, 
0.5959811320468443, -0.0409542099533163, 0.12042542149753276, 3164823000000, 
0.5898118583371248, -0.04106979015394326, 0.11919505238448512, 3164891000000, 
0.5836214334017732, -0.04119899548357046, 0.11796096158571616, 3164959000000, 
0.577395603014532, -0.0413875177419761, 0.11672192631689533, 3165027000000, 
0.5680218584904485, -0.05199858303774896, 0.11526925966045025, 3165129000000, 
0.5585974680798099, -0.06266044978240681, 0.1136009953056527, 3165231000000, 
0.5522858262504914, -0.052453440799857066, 0.11192701018804997, 3165299000000, 
0.5459507846415679, -0.04215561146080682, 0.11045560526479127, 3165367000000, 
0.539591799337726, -0.04231342304255111, 0.10918856068198567, 3165435000000, 
0.5300069266703061, -0.05314619323753914, 0.10770330070997333, 3165537000000, 
0.5235831622227157, -0.05336212371670109, 0.10621212588204987, 3165605000000, 
0.5171580605138133, -0.04282955385497611, 0.104716543293789, 3165673000000, 
0.5107954582050368, -0.04262568005892975, 0.10343577872943772, 3165741000000, 
0.5044133141118433, -0.04248248800656662, 0.10215778885537956, 3165809000000, 
