acc_x, acc_y, angular_z, stamp, 
-0.06228111981118213, -0.0010878421853204143, 0.00018336408466106363, 112921000000, 
-0.019043123549281976, 0.011423609343463918, 6.7405898627128e-05, 112926000000, 
-0.0591613703482925, 0.002656934885258601, 0.00011928489720877179, 112931000000, 
-0.05439003338590427, -0.003944043286080725, -0.00020562197158671114, 112936000000, 
-0.06796120853111808, -0.02974387372352268, -8.857868001204569e-05, 112941000000, 
-0.05496014240286363, 0.008175952272323575, -0.0002004365233657811, 112946000000, 
-0.05032895941323702, 0.007928659970504287, -0.0001578476132254765, 112951000000, 
-0.06873705671153207, 0.02275404141155848, 2.4434937454767005e-06, 112956000000, 
-0.05370834215066097, 0.018917982541196626, -0.00023091530348850396, 112961000000, 
-0.08595767758364682, -0.004842701137546377, -8.352477668893217e-05, 112966000000, 
-0.036688848504989144, 0.015117694839480552, 0.0003918123395980884, 112971000000, 
-0.04425295773900463, -0.011778903706191383, 4.2550771521461726e-05, 112976000000, 
-0.06497593610206927, 0.01945608805502523, -8.45947637706875e-06, 112981000000, 
-0.050150716727013496, 0.005287326225974708, 4.6041238931977185e-05, 112986000000, 
-0.03681921780522879, 0.01895284158258029, -1.0746433011383934e-05, 112991000000, 
-0.046609954511123056, 0.015748055797243077, 1.7542302972827608e-05, 112996000000, 
-0.0849926443102772, -0.007635244451793386, 0.0003504413354461911, 113001000000, 
-0.05379066350308017, -0.0048342158596521535, -7.337635639898439e-05, 113006000000, 
-0.08330567090371355, -0.01177232993611921, 3.205033032471317e-05, 113011000000, 
-0.04029400487389101, -0.03358155186403815, -0.00020482067514010523, 113019000000, 
-0.04113146450758502, 0.00032698602091056064, 0.00019794889859070283, 113024000000, 
-0.0632162873619675, -0.022303398482550134, 4.8741813484231304e-05, 113029000000, 
-0.08461653743630125, 0.01950667353337563, 0.00028752605071604505, 113034000000, 
-0.024951251349333244, 0.019774117722271722, 0.00018643552198646817, 113039000000, 
-0.05409477972509752, 0.004971811989859424, -0.0005237489705677922, 113044000000, 
-0.04640520431701104, 0.027541159470447336, 0.00011662908334557659, 113049000000, 
5.676404287880796, -0.013905764689114163, -4.936652291569115e-06, 113054000000, 
-0.020157060139628445, 0.01580537708061641, 0.00015136790054372037, 113059000000, 
-0.2183045843944321, 0.021156807627112726, -0.00016294530764146214, 113064000000, 
-0.06407714244462086, -0.006440701890616648, -3.6541773838802636e-05, 113069000000, 
0.05871123058103393, 0.020186699660324624, -5.1275161539309164e-05, 113074000000, 
-0.17711673117796914, 0.023746868757188885, -1.0105922080765555e-06, 113079000000, 
-0.06177608324679618, 0.007851361892515965, 0.0002556088966691152, 113084000000, 
7.05883462016163, 0.02302753725477005, 0.00019479227341478382, 113089000000, 
