x, y, th, stamp, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793444387726, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793494531435, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793544815166, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793603913786, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793654798129, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793704711463, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793754514576, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793805040634, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793864286271, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793894510646, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435793965705678, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794004846228, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794054033374, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794104541331, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794154256017, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794204221088, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794244185356, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794294467482, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794364500275, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794404486605, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794454532901, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794504524118, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794554615976, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794604194271, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794644412844, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794714485306, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794764547455, 
-2.371016025543213, 4.917844295501709, 2.5669179425619197, 1707435794804486071, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435794854540575, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435794904495855, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435794954121916, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795005202916, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795044168847, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795114485172, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795164474197, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795204494969, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795254501442, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795304504329, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795354680125, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795404218534, 
-2.371016025543213, 4.917843818664551, 2.5669136131572325, 1707435795445451995, 
-2.371016025543213, 4.917843818664551, 2.5669126355560667, 1707435795514612934, 
-2.371373414993286, 4.918004989624023, 2.56659716398469, 1707435795564519037, 
-2.372709035873413, 4.918653964996338, 2.5697727865878255, 1707435795604529336, 
-2.3745193481445312, 4.919807434082031, 2.572444352721878, 1707435795654555468, 
-2.375969886779785, 4.920764923095703, 2.5737881140806946, 1707435795704516034, 
-2.377101182937622, 4.9213995933532715, 2.5737881140806946, 1707435795754594633, 
-2.378410577774048, 4.922451019287109, 2.572079346918404, 1707435795805315020, 
-2.379757881164551, 4.923391819000244, 2.5707759243585713, 1707435795844470740, 
-2.3817028999328613, 4.924497127532959, 2.5707759243585713, 1707435795894482134, 
-2.3843324184417725, 4.926001071929932, 2.5707759243585713, 1707435795964506530, 
-2.385892152786255, 4.927022457122803, 2.5725666547472428, 1707435796004522693, 
-2.3883814811706543, 4.928886890411377, 2.5725666547472428, 1707435796054499552, 
-2.3919405937194824, 4.931046962738037, 2.5719600283554995, 1707435796104511740, 
-2.3955044746398926, 4.933268070220947, 2.5734029408115084, 1707435796154152658, 
-2.3987531661987305, 4.935409069061279, 2.5734029408115084, 1707435796204213548, 
-2.401184320449829, 4.937108993530273, 2.5727341350375332, 1707435796244292253, 
-2.4045586585998535, 4.939364433288574, 2.571442594214519, 1707435796294508994, 
-2.411508321762085, 4.944023609161377, 2.571442594214519, 1707435796365510479, 
-2.4152379035949707, 4.946571350097656, 2.5686498300219673, 1707435796404576587, 
-2.4196829795837402, 4.94981050491333, 2.5653184254931642, 1707435796454493477, 
-2.424210786819458, 4.952709674835205, 2.5646608196655043, 1707435796504568343, 
-2.4305272102355957, 4.95644998550415, 2.5678849623246305, 1707435796565762685, 
-2.436923027038574, 4.960601329803467, 2.569217708549113, 1707435796614793652, 
-2.4405994415283203, 4.963107109069824, 2.5697099736309097, 1707435796645410999, 
-2.448840618133545, 4.968542575836182, 2.569979426811634, 1707435796714529572, 
-2.4546661376953125, 4.972464084625244, 2.5691892630859594, 1707435796764895972, 
-2.4600048065185547, 4.9760212898254395, 2.5691892630859594, 1707435796804359445, 
-2.4676871299743652, 4.981137752532959, 2.5701583420491056, 1707435796854585993, 
-2.4753692150115967, 4.986238479614258, 2.5714858908303966, 1707435796904537334, 
-2.483172655105591, 4.991235256195068, 2.571877505852958, 1707435796954532774, 
-2.4904232025146484, 4.995852470397949, 2.5712526502172888, 1707435797005263836, 
-2.4964382648468018, 4.99967098236084, 2.5712526502172888, 1707435797045489842, 
-2.5090372562408447, 5.00789213180542, 2.5719379678911016, 1707435797114513190, 
-2.5181241035461426, 5.013918399810791, 2.5710476115310343, 1707435797165545983, 
-2.524986743927002, 5.018341541290283, 2.5710476115310343, 1707435797204522494, 
-2.533539056777954, 5.023937702178955, 2.572629683967807, 1707435797254550615, 
-2.5427074432373047, 5.029788017272949, 2.571472396661884, 1707435797304559196, 
-2.5533394813537598, 5.036653518676758, 2.5704076243731477, 1707435797354682359, 
-2.564589738845825, 5.0440263748168945, 2.5707529903688724, 1707435797405253182, 
-2.5731348991394043, 5.0494232177734375, 2.5706880291405914, 1707435797445308610, 
-2.5878849029541016, 5.058966159820557, 2.570472488673638, 1707435797514623713, 
-2.599378824234009, 5.066317558288574, 2.572305626774223, 1707435797565723784, 
-2.60900616645813, 5.072682857513428, 2.5718204796199284, 1707435797604537886, 
-2.6212897300720215, 5.080768585205078, 2.570842392072922, 1707435797654551155, 
-2.6336510181427, 5.088849067687988, 2.570842392072922, 1707435797704533283, 
-2.6454379558563232, 5.096271991729736, 2.5688402431248605, 1707435797754739354, 
-2.657989263534546, 5.104524612426758, 2.570767417291276, 1707435797805269548, 
-2.668800115585327, 5.1116862297058105, 2.5719171940022907, 1707435797845070222, 
-2.68279767036438, 5.120370864868164, 2.5721334918878727, 1707435797894523984, 
-2.7021219730377197, 5.133196830749512, 2.574992796345877, 1707435797964901160, 
-2.712979316711426, 5.139697551727295, 2.575102333473947, 1707435798005554419, 
-2.7270002365112305, 5.148658275604248, 2.574682741421593, 1707435798054619083, 
-2.741939067840576, 5.1581878662109375, 2.5720694615955293, 1707435798104568630, 
-2.757340431213379, 5.1678571701049805, 2.572170979556634, 1707435798154298836, 
-2.772681713104248, 5.177831172943115, 2.5743498067017834, 1707435798205269381, 
-2.784778356552124, 5.185460090637207, 2.5754249398403224, 1707435798245242060, 
-2.806333541870117, 5.199657440185547, 2.5754249398403224, 1707435798314512844, 
-2.8225255012512207, 5.2100677490234375, 2.574261098670316, 1707435798365660055, 
-2.836177349090576, 5.218866348266602, 2.574261098670316, 1707435798405547904, 
-2.8526575565338135, 5.229675769805908, 2.572624343953619, 1707435798455599870, 
-2.8691563606262207, 5.240457534790039, 2.571251091822836, 1707435798504559594, 
-2.8855979442596436, 5.251094341278076, 2.5694653350410044, 1707435798554694569, 
-2.9030892848968506, 5.262267589569092, 2.569744326343689, 1707435798605261796, 
-2.9169657230377197, 5.271488189697266, 2.569032670139917, 1707435798645517928, 
-2.934626817703247, 5.2830491065979, 2.5680670669476173, 1707435798694581464, 
-2.9590837955474854, 5.298820972442627, 2.5654783264227894, 1707435798765590664, 
-2.973301649093628, 5.308221817016602, 2.563502259142542, 1707435798805555028, 
-2.9907283782958984, 5.319888114929199, 2.5610046161403504, 1707435798854650503, 
-3.0087926387786865, 5.332183361053467, 2.5603146926425753, 1707435798904594412, 
-3.0264365673065186, 5.3438639640808105, 2.5559067516891267, 1707435798954615622, 
-3.043952703475952, 5.355737209320068, 2.5517040370153494, 1707435799005278593, 
-3.057948350906372, 5.365392208099365, 2.5479273704227277, 1707435799045289237, 
-3.0755646228790283, 5.377460956573486, 2.5443789667293215, 1707435799094577575, 
-3.100292444229126, 5.394720077514648, 2.5398928347920737, 1707435799165740665, 
-3.1141390800476074, 5.404365539550781, 2.536047942673908, 1707435799205586935, 
-3.131416082382202, 5.416850566864014, 2.5326597343840773, 1707435799254610298, 
-3.148689031600952, 5.42903470993042, 2.5275156832295687, 1707435799304625219, 
-3.165956735610962, 5.44169282913208, 2.5244292758591684, 1707435799354768935, 
-3.1834282875061035, 5.454257011413574, 2.520041919879865, 1707435799405480890, 
-3.197019577026367, 5.464472770690918, 2.5182866374389343, 1707435799445079572, 
-3.2211925983428955, 5.482291221618652, 2.513256596460332, 1707435799514754156, 
-3.238436460494995, 5.495096683502197, 2.508474733142583, 1707435799565135653, 
-3.252173662185669, 5.505288124084473, 2.5044317344502263, 1707435799604074306, 
-3.269324779510498, 5.518228054046631, 2.5003195790522517, 1707435799655173625, 
-3.2864019870758057, 5.531022548675537, 2.49673856431245, 1707435799704831659, 
-3.3033337593078613, 5.543973445892334, 2.4936779779045786, 1707435799754399002, 
-3.320340394973755, 5.557250022888184, 2.491286128222024, 1707435799805514689, 
-3.333804130554199, 5.567429542541504, 2.486601799304597, 1707435799845128560, 
-3.3573973178863525, 5.586047172546387, 2.48068501096354, 1707435799914633428, 
-3.3738455772399902, 5.599264144897461, 2.477128048646504, 1707435799964892879, 
-3.3874595165252686, 5.610161781311035, 2.4748843641526297, 1707435800005670939, 
-3.404038190841675, 5.6237664222717285, 2.471739624123506, 1707435800054664720, 
-3.4208176136016846, 5.637065410614014, 2.4665630060879122, 1707435800104635355, 
-3.437364101409912, 5.650815010070801, 2.462941458864756, 1707435800154791955, 
-3.4539504051208496, 5.664342880249023, 2.4588243826373604, 1707435800205206251, 
-3.4671475887298584, 5.675318241119385, 2.4555717292532124, 1707435800245530130, 
-3.4901537895202637, 5.694431304931641, 2.4510375866973706, 1707435800314652262, 
-3.5066263675689697, 5.708339214324951, 2.447316128917247, 1707435800365640877, 
-3.519540309906006, 5.719562530517578, 2.444391202876213, 1707435800405665405, 
-3.5359299182891846, 5.73333740234375, 2.44071243354716, 1707435800454668580, 
-3.5519824028015137, 5.747339248657227, 2.4379901460027416, 1707435800504688354, 
-3.568296432495117, 5.761361122131348, 2.4345618026929956, 1707435800554691390, 
-3.584505319595337, 5.775358200073242, 2.4312830382144806, 1707435800605257267, 
-3.5974984169006348, 5.786984920501709, 2.4291788453941314, 1707435800645364626, 
-3.613666534423828, 5.8011322021484375, 2.42634224509073, 1707435800694700342, 
-3.6360578536987305, 5.821163177490234, 2.420281460028898, 1707435800765844186, 
-3.6485960483551025, 5.832515239715576, 2.417895281034776, 1707435800805821330, 
-3.6646788120269775, 5.846843719482422, 2.4145758380745086, 1707435800855669453, 
-3.680661916732788, 5.861229419708252, 2.4115182492226688, 1707435800904681464, 
-3.6964120864868164, 5.875452518463135, 2.4073631581549155, 1707435800954349462, 
-3.712050676345825, 5.890018463134766, 2.4025682283845566, 1707435801005295821, 
-3.724761962890625, 5.901609897613525, 2.3981835941921523, 1707435801045338145, 
-3.7407479286193848, 5.9164299964904785, 2.394066576714146, 1707435801095705552, 
-3.762962818145752, 5.93718957901001, 2.3897848131594204, 1707435801165825410, 
-3.7755157947540283, 5.949021816253662, 2.386405611109594, 1707435801205657993, 
-3.791043996810913, 5.963923454284668, 2.381329462253288, 1707435801254666831, 
-3.8066086769104004, 5.978959560394287, 2.3760465090306937, 1707435801304671783, 
-3.822072982788086, 5.993940353393555, 2.3719177954025774, 1707435801354684308, 
-3.83756685256958, 6.009043216705322, 2.3683466343231734, 1707435801405213256, 
-3.8498709201812744, 6.0211052894592285, 2.365556523366799, 1707435801445673275, 
-3.8655409812927246, 6.036637306213379, 2.363262771894865, 1707435801494661851, 
-3.886765718460083, 6.057754993438721, 2.3557441206490477, 1707435801564867240, 
-3.8988196849823, 6.0698041915893555, 2.3515856834075626, 1707435801605693468, 
-3.913841485977173, 6.085256099700928, 2.3487004930707402, 1707435801654678462, 
-3.9289000034332275, 6.100480556488037, 2.3450882981068273, 1707435801704679063, 
-3.9438815116882324, 6.115976810455322, 2.342035856518067, 1707435801754697564, 
-3.958733081817627, 6.131402969360352, 2.33826871027756, 1707435801805240453, 
-3.970740795135498, 6.143884181976318, 2.3352527924121063, 1707435801845685484, 
-3.985292673110962, 6.159289360046387, 2.332127896396678, 1707435801894662724, 
-4.005971908569336, 6.181183338165283, 2.327249554626656, 1707435801965696762, 
-4.017662525177002, 6.19374418258667, 2.3254706746603464, 1707435802005848926, 
-4.032393932342529, 6.209572792053223, 2.322429708236602, 1707435802054745686, 
-4.047037601470947, 6.225020408630371, 2.3181390443904593, 1707435802104744020, 
-4.061565399169922, 6.240804672241211, 2.315069104948979, 1707435802154749487, 
-4.0761494636535645, 6.256463527679443, 2.3111739263587454, 1707435802205309062, 
-4.087607383728027, 6.269288063049316, 2.309471726939399, 1707435802245602620, 
-4.101904392242432, 6.285266876220703, 2.3066026361132934, 1707435802295662654, 
-4.121888637542725, 6.307610034942627, 2.3012482332680415, 1707435802364889299, 
-4.133281230926514, 6.320555686950684, 2.298139544732792, 1707435802404849830, 
-4.147361755371094, 6.336422920227051, 2.294145725362054, 1707435802455721046, 
-4.161414623260498, 6.352788925170898, 2.2905565157019496, 1707435802505327163, 
-4.175556182861328, 6.369034767150879, 2.2866445106004027, 1707435802554718043, 
-4.18971061706543, 6.385632038116455, 2.2832395812462916, 1707435802605278501, 
-4.200697422027588, 6.398664951324463, 2.280689877511591, 1707435802645685625, 
-4.214807987213135, 6.415297508239746, 2.277769940538987, 1707435802694732386, 
-4.234148025512695, 6.437950611114502, 2.272305505575802, 1707435802764919552, 
-4.2452921867370605, 6.451350212097168, 2.269726680730622, 1707435802804872790, 
-4.259003639221191, 6.468038082122803, 2.267398688298865, 1707435802854727880, 
-4.272746562957764, 6.484405517578125, 2.2636479443765207, 1707435802905712401, 
-4.286283016204834, 6.501012802124023, 2.2596508993212665, 1707435802954719761, 
