x, y, th, stamp, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435819806433004, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435819846469896, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435819915122669, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435819944921752, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820005834604, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820054945456, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820106841232, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820156654919, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820206448363, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820246063462, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820294866894, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820366798138, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820404987161, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820455806004, 
-5.065183639526367, 7.722280025482178, -2.9378547481889776, 1707435820505823975, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820555819581, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820606453563, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820646300847, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820695129357, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820766547342, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820805877246, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820857834925, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820905850733, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435820955371282, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821006675818, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821046387463, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821094870419, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821166820901, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821206837746, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821254974230, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821304852474, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821355849510, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821406470514, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821446092708, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821494852735, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821565876118, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821605866382, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821654887939, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821704853420, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821756274161, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821806478228, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821846348862, 
-5.065183639526367, 7.722280025482178, -2.9378554602521616, 1707435821895845944, 
-5.068917274475098, 7.721447467803955, -2.9264888614906006, 1707435821965884646, 
-5.0730719566345215, 7.720385551452637, -2.918648449899757, 1707435822005908510, 
-5.079817295074463, 7.718827724456787, -2.9047372293058973, 1707435822056957080, 
-5.088066101074219, 7.716535568237305, -2.8877153416176267, 1707435822105556289, 
-5.097901344299316, 7.713771820068359, -2.8669197555894264, 1707435822154906875, 
-5.109208583831787, 7.710266590118408, -2.8419485049634474, 1707435822206836035, 
-5.119384765625, 7.7068705558776855, -2.819346957487976, 1707435822246186609, 
-5.134119033813477, 7.701838970184326, -2.7888614741094275, 1707435822297088391, 
-5.156268119812012, 7.693115711212158, -2.7465320079059534, 1707435822365901250, 
-5.1695637702941895, 7.687571048736572, -2.723787543622779, 1707435822406879806, 
-5.18604850769043, 7.6804327964782715, -2.6955228580408193, 1707435822456908428, 
-5.20171594619751, 7.672651767730713, -2.667507122782497, 1707435822505868791, 
-5.217483043670654, 7.664487361907959, -2.637963996470696, 1707435822554874376, 
-5.232946872711182, 7.655727863311768, -2.608517421107903, 1707435822606506929, 
-5.2450175285339355, 7.648694038391113, -2.5851029965946055, 1707435822646489446, 
-5.259945869445801, 7.63931941986084, -2.5542833861951264, 1707435822695883066, 
-5.279876708984375, 7.625575065612793, -2.513111075554615, 1707435822765883124, 
-5.291230201721191, 7.617360591888428, -2.488589963047179, 1707435822805880093, 
-5.305013656616211, 7.606632232666016, -2.4569502439897106, 1707435822855917644, 
-5.318323612213135, 7.595578193664551, -2.4254872324403016, 1707435822905886015, 
-5.331214904785156, 7.584060192108154, -2.3947634086655856, 1707435822954911482, 
-5.344239234924316, 7.571880340576172, -2.3648716681352457, 1707435823006497275, 
-5.354186534881592, 7.561916351318359, -2.3402429326856375, 1707435823046164461, 
-5.36614990234375, 7.549455642700195, -2.308657158552408, 1707435823095929510, 
-5.382623195648193, 7.530613899230957, -2.263881242153301, 1707435823165926431, 
-5.39183235168457, 7.5194010734558105, -2.2390896725924536, 1707435823205904287, 
-5.40228796005249, 7.505797386169434, -2.2092923786071412, 1707435823255928133, 
-5.412658214569092, 7.491790294647217, -2.1796883918610312, 1707435823305912434, 
-5.422726154327393, 7.47731876373291, -2.1487373714409204, 1707435823355918026, 
-5.432218551635742, 7.4625244140625, -2.118589486168418, 1707435823406042614, 
-5.439535140991211, 7.450262069702148, -2.095316027204156, 1707435823446690224, 
-5.4483795166015625, 7.435035705566406, -2.066256473379391, 1707435823497781246, 
-5.459845066070557, 7.4131388664245605, -2.025458374663044, 1707435823565957824, 
-5.466043949127197, 7.400548934936523, -2.001653738235986, 1707435823605897329, 
-5.473215103149414, 7.38422155380249, -1.9702071682578841, 1707435823656902330, 
-5.479677677154541, 7.368246555328369, -1.9397599114700355, 1707435823705920308, 
-5.485840797424316, 7.352133750915527, -1.9080026164861648, 1707435823755966419, 
-5.491212368011475, 7.335757255554199, -1.877177218122776, 1707435823806756749, 
-5.495396614074707, 7.322475910186768, -1.8521777678412406, 1707435823846030332, 
-5.500245094299316, 7.3054914474487305, -1.8213845748655562, 1707435823897752612, 
-5.506129264831543, 7.281592845916748, -1.7789737862036339, 1707435823965957719, 
-5.509145259857178, 7.267401218414307, -1.7542333368106213, 1707435824005954399, 
-5.512165546417236, 7.250021934509277, -1.723783842826648, 1707435824056940899, 
-5.514687538146973, 7.232640266418457, -1.6928882520237145, 1707435824105900292, 
-5.516651153564453, 7.21523380279541, -1.6620273635914218, 1707435824155923331, 
-5.518111228942871, 7.1979756355285645, -1.6315544680562162, 1707435824206391231, 
-5.518928050994873, 7.183844089508057, -1.6065032671013866, 1707435824246559427, 
-5.519535064697266, 7.166268825531006, -1.5754805748549894, 1707435824296901488, 
-5.519150257110596, 7.141526222229004, -1.5330569987476375, 1707435824365941790, 
-5.518651008605957, 7.127591609954834, -1.5078541732184292, 1707435824405953152, 
-5.517398357391357, 7.109721660614014, -1.4783214150583017, 1707435824456975249, 
-5.515592575073242, 7.092284202575684, -1.4480139034583766, 1707435824505918816, 
-5.513203144073486, 7.074705123901367, -1.4161554468350457, 1707435824556896707, 
-5.510253429412842, 7.057497978210449, -1.3837722104929737, 1707435824606411967, 
-5.507659912109375, 7.04362154006958, -1.3588574594420728, 1707435824646517004, 
-5.503708362579346, 7.026330947875977, -1.3283289090590125, 1707435824697702358, 
-5.497437477111816, 7.0022783279418945, -1.2861409299568916, 1707435824766019072, 
-5.493474006652832, 6.9886794090271, -1.2618046785367767, 1707435824806030891, 
-5.487911224365234, 6.971860408782959, -1.2314326738543213, 1707435824857074633, 
-5.481921195983887, 6.955104827880859, -1.2002793784595114, 1707435824905986846, 
-5.475329399108887, 6.938730716705322, -1.1695701868037958, 1707435824955924775, 
-5.468719959259033, 6.922882080078125, -1.1391811085755807, 1707435825006160654, 
-5.462710380554199, 6.910010814666748, -1.1142444137218241, 1707435825046523941, 
-5.454966068267822, 6.894436359405518, -1.0827848916343126, 1707435825095981642, 
-5.44299840927124, 6.872807025909424, -1.0371978766343475, 1707435825165993244, 
-5.435678958892822, 6.860720634460449, -1.0127559804977784, 1707435825205961876, 
-5.426249027252197, 6.845643043518066, -0.9832653911526626, 1707435825257074627, 
-5.416469097137451, 6.831084728240967, -0.9533669035921918, 1707435825306022598, 
-5.406096458435059, 6.816861152648926, -0.922746037037956, 1707435825355983410, 
-5.3954362869262695, 6.802937984466553, -0.890674329909509, 1707435825406813022, 
-5.386511325836182, 6.791900157928467, -0.8643805540473669, 1707435825446336717, 
-5.374704360961914, 6.778525352478027, -0.832733582663648, 1707435825497037710, 
-5.357878684997559, 6.760365962982178, -0.7904696101944421, 1707435825566013845, 
-5.347938060760498, 6.750275135040283, -0.7660476800254012, 1707435825606009541, 
-5.335309982299805, 6.738218784332275, -0.7332925363980063, 1707435825657054764, 
-5.3221611976623535, 6.726554870605469, -0.7014016584347366, 1707435825705999264, 
-5.308384418487549, 6.715216159820557, -0.6706539206811282, 1707435825756047054, 
-5.294591903686523, 6.704319477081299, -0.6400651708915714, 1707435825806510916, 
-5.2833333015441895, 6.6958327293396, -0.6163175544240216, 1707435825846630638, 
-5.268599033355713, 6.685546875, -0.5863295789373456, 1707435825897137034, 
-5.248012542724609, 6.672201156616211, -0.5416676804753925, 1707435825965881775, 
-5.235925674438477, 6.665127754211426, -0.5167234680133843, 1707435826006047456, 
-5.2208075523376465, 6.656446933746338, -0.4849745222506282, 1707435826057025013, 
-5.205124855041504, 6.6484527587890625, -0.45451483431714973, 1707435826106037888, 
-5.189369201660156, 6.640909671783447, -0.42448076074882996, 1707435826155915705, 
-5.173257827758789, 6.633831024169922, -0.39315971041961073, 1707435826206512086, 
-5.1602373123168945, 6.628554344177246, -0.3690895905984669, 1707435826246763722, 
-5.1438140869140625, 6.622521877288818, -0.3362706040512892, 1707435826297110980, 
-5.120438575744629, 6.614550590515137, -0.29458638640626433, 1707435826366023135, 
-5.1072540283203125, 6.610829830169678, -0.2700438897228272, 1707435826406304537, 
-5.090152740478516, 6.60615348815918, -0.23860738885240515, 1707435826457089154, 
-5.073049068450928, 6.602088451385498, -0.20947853343413347, 1707435826505990202, 
-5.055404186248779, 6.598683834075928, -0.17897585320925447, 1707435826556022560, 
-5.038111209869385, 6.595648288726807, -0.14837789209934268, 1707435826606537497, 
-5.024330139160156, 6.593714714050293, -0.12413307913859445, 1707435826646343664, 
-5.006835460662842, 6.59168004989624, -0.09355573651197911, 1707435826696892736, 
-4.982331275939941, 6.589692115783691, -0.05050064614826707, 1707435826766029314, 
-4.968299388885498, 6.589217662811279, -0.02571361431262263, 1707435826806054019, 
-4.950604438781738, 6.588740348815918, 0.0063058691183527, 1707435826857074073, 
-4.932917594909668, 6.589008808135986, 0.0368279023123536, 1707435826906022820, 
-4.915585041046143, 6.589908599853516, 0.06696943628902334, 1707435826956679946, 
-4.897947311401367, 6.591028213500977, 0.09830362864541906, 1707435827006464650, 
-4.883776664733887, 6.592589855194092, 0.12330347811903963, 1707435827046334900, 
-4.866303443908691, 6.594696044921875, 0.15558010479915463, 1707435827096903743, 
-4.841609477996826, 6.599164962768555, 0.19862258007529626, 1707435827165953850, 
-4.827672958374023, 6.6020965576171875, 0.2229596832858363, 1707435827206032615, 
-4.810292720794678, 6.605815887451172, 0.2545556452128195, 1707435827257602285, 
-4.79373025894165, 6.610532283782959, 0.2842999288949177, 1707435827306041092, 
